127.0.0.1 - - [06/Mar/2025:20:13:23 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:14 +0530] "GET /hotel_mgt_new/JavaScripts/indexJavaScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:14 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 200 1859
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:15 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:16 +0530] "GET /hotel_mgt_new/SignUp.jsp HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:18 +0530] "GET /hotel_mgt_new/login.jsp HTTP/1.1" 200 858
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:18 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:51 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:20:51 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:34 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:34 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 200 1859
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:35 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:35 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:35 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:35 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:35 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:35 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:36 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:36 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:36 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:36 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:36 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:36 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:38 +0530] "GET /hotel_mgt_new/login.jsp HTTP/1.1" 200 858
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:38 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:56 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 200 1543
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:56 +0530] "GET /hotel_mgt_new/images/room2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:21:56 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:23:36 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 200 1558
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:23:36 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:23:36 +0530] "GET /hotel_mgt_new/images/room1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:23:37 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:23:38 +0530] "GET /hotel_mgt_new/login.jsp HTTP/1.1" 200 858
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:23:38 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:24:19 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:24:19 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 200 1849
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:24:44 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:24:44 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 200 1877
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:24:46 +0530] "GET /hotel_mgt_new/login.jsp HTTP/1.1" 200 858
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:24:46 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:19 +0530] "GET /Hotel_Management_System/ HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:19 +0530] "GET /Hotel_Management_System/ HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:19 +0530] "GET /Hotel_Management_System/ HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:19 +0530] "GET /Hotel_Management_System/ HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:21 +0530] "GET /Hotel_Management_System/ HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:23 +0530] "GET /Hotel_Management_System/ HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:37 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:37 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:37 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:37 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:37 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:39 +0530] "GET /hotel_mgt_new/login.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:39 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:26:45 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:28:19 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:28:20 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:28:20 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:28:21 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:28:25 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:55 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:55 +0530] "GET /hotel_mgt_new/images/room2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:55 +0530] "GET /hotel_mgt_new/images/room1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:55 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:55 +0530] "GET /hotel_mgt_new/JavaScripts/indexJavaScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:55 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:56 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:56 +0530] "GET /hotel_mgt_new/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:59 +0530] "GET /hotel_mgt_new/SignUp.jsp HTTP/1.1" 200 1227
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:39:59 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:40:23 +0530] "POST /hotel_mgt_new/SignupServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:40:23 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:43:20 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:43:20 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:43:53 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:43:54 +0530] "GET /hotel_mgt_new/index.html HTTP/1.1" 200 1558
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:43:57 +0530] "GET /hotel_mgt_new/login.jsp HTTP/1.1" 200 848
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:43:57 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:44:13 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:44:13 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:54:44 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 964
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:54:44 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:54:44 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 964
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:54:44 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:54:45 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 964
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:54:45 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:00 +0530] "POST /hotel_mgt_new/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:00 +0530] "GET /hotel_mgt_new/userdashboard.jsp HTTP/1.1" 200 964
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:00 +0530] "GET /hotel_mgt_new/styles.css HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:52 +0530] "GET /hotel_mgt_new/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:52 +0530] "GET /hotel_mgt_new/images/room2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:52 +0530] "GET /hotel_mgt_new/StyleSheets/indexStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:52 +0530] "GET /hotel_mgt_new/images/room1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:52 +0530] "GET /hotel_mgt_new/JavaScripts/indexJavaScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:52 +0530] "GET /hotel_mgt_new/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:20:55:55 +0530] "GET /hotel_mgt_new/login.jsp HTTP/1.1" 500 2572
